,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,run
86,86,0.0003818396506751552,-0.11934339060536471,-0.09980267284282704,-0.0003818396506751552,0.04024630784988403,TD3,sq_error,dry-sound-45
87,87,0.00038988904157474406,-0.11954828100197863,-0.09980267284282729,-0.00038988904157474406,0.03801223635673523,TD3,sq_error,dry-sound-45
88,88,0.00038289303613085404,-0.11779637787362318,-0.09822872507286923,-0.00038289303613085404,0.0369420051574707,TD3,sq_error,dry-sound-45
89,89,0.00039958752724963644,-0.11509533715104524,-0.09510565162951598,-0.00039958752724963644,0.03677433729171753,TD3,sq_error,dry-sound-45
90,90,0.0003917180855500362,-0.11027457442437472,-0.09048270524660285,-0.0003917180855500362,0.03452950716018677,TD3,sq_error,dry-sound-45
91,91,0.00046093209380992196,-0.10590212169225835,-0.08443279255020265,-0.00046093209380992196,0.03538483381271362,TD3,sq_error,dry-sound-45
92,92,0.0005998962093594596,-0.10154410299620391,-0.07705132427758034,-0.0005998962093594596,0.03551375865936279,TD3,sq_error,dry-sound-45
93,93,0.0008280446216838927,-0.09723047507765678,-0.06845471059287041,-0.0008280446216838927,0.03551769256591797,TD3,sq_error,dry-sound-45
94,94,0.0011585422491057166,-0.09281589071345947,-0.05877852522924908,-0.0011585422491057166,0.035160601139068604,TD3,sq_error,dry-sound-45
95,95,0.0015731529114908936,-0.08783835912147654,-0.0481753674101735,-0.0015731529114908936,0.033960163593292236,TD3,sq_error,dry-sound-45
96,96,0.0018669609007002904,-0.0800207982209634,-0.036812455268469955,-0.0018669609007002904,0.029172837734222412,TD3,sq_error,dry-sound-45
97,97,0.0024383889213244166,-0.07424903449739424,-0.024868988716487798,-0.0024383889213244166,0.030725091695785522,TD3,sq_error,dry-sound-45
98,98,0.0026796626914679113,-0.0642987818347262,-0.012533323356432868,-0.0026796626914679113,0.023476004600524902,TD3,sq_error,dry-sound-45
99,99,0.0033955305069616475,-0.05827118075826113,-2.5358854471262447e-15,-0.0033955305069616475,0.026958465576171875,TD3,sq_error,dry-sound-45
0,0,0.000472419359832428,-0.009201886783626375,0.012533323356430426,-0.000472419359832428,0.013419562950730324,DSAC,sq_error,vibrant-forest-44
1,1,0.0010821049489972096,-0.008026374923353029,0.02486898871648548,-0.0010821049489972096,0.00037806667387485504,DSAC,sq_error,vibrant-forest-44
2,2,0.0013942055813911856,-0.000526607137961016,0.0368124552684678,-0.0013942055813911856,-0.008918976411223412,DSAC,sq_error,vibrant-forest-44
3,3,0.0014417742413973934,0.010204665001638271,0.04817536741017153,-0.0014417742413973934,-0.015182485803961754,DSAC,sq_error,vibrant-forest-44
4,4,0.0013180747554906295,0.02247322595365079,0.058778525229247314,-0.0013180747554906295,-0.019878750666975975,DSAC,sq_error,vibrant-forest-44
5,5,0.0010966493649252468,0.03533901393818188,0.06845471059286887,-0.0010966493649252468,-0.02377793751657009,DSAC,sq_error,vibrant-forest-44
6,6,0.0008651679648245996,0.047637586588794814,0.07705132427757894,-0.0008651679648245996,-0.026355033740401268,DSAC,sq_error,vibrant-forest-44
7,7,0.0006440836123508322,0.059053990128675946,0.08443279255020152,-0.0006440836123508322,-0.02857918106019497,DSAC,sq_error,vibrant-forest-44
8,8,0.0004429453641301499,0.06943643802103082,0.09048270524660196,-0.0004429453641301499,-0.0305876936763525,DSAC,sq_error,vibrant-forest-44
9,9,0.0002845913388242814,0.07823581645473426,0.09510565162951536,-0.0002845913388242814,-0.031733088195323944,DSAC,sq_error,vibrant-forest-44
10,10,0.00019048493457028717,0.08442709710475267,0.09822872507286887,-0.00019048493457028717,-0.03116217814385891,DSAC,sq_error,vibrant-forest-44
11,11,0.0001279643822304682,0.08849053855125918,0.09980267284282716,-0.0001279643822304682,-0.0307938065379858,DSAC,sq_error,vibrant-forest-44
12,12,7.59296280103364e-05,0.0910889120008981,0.09980267284282716,-7.59296280103364e-05,-0.030941655859351158,DSAC,sq_error,vibrant-forest-44
13,13,3.104715273275091e-05,0.09265672787861699,0.09822872507286888,-3.104715273275091e-05,-0.0313764289021492,DSAC,sq_error,vibrant-forest-44
14,14,2.6378449981079056e-06,0.09348150723996498,0.09510565162951534,-2.6378449981079056e-06,-0.031952790915966034,DSAC,sq_error,vibrant-forest-44
15,15,1.0660695770414134e-05,0.09374777733928447,0.09048270524660196,-1.0660695770414134e-05,-0.03256743401288986,DSAC,sq_error,vibrant-forest-44
16,16,8.296049945326989e-05,0.09354105799721554,0.0844327925502015,-8.296049945326989e-05,-0.03310682624578476,DSAC,sq_error,vibrant-forest-44
17,17,0.00022309074637680268,0.09198754690503068,0.0770513242775789,-0.00022309074637680268,-0.032184965908527374,DSAC,sq_error,vibrant-forest-44
18,18,0.0003784113089251718,0.08790750753637214,0.06845471059286883,-0.0003784113089251718,-0.029152845963835716,DSAC,sq_error,vibrant-forest-44
19,19,0.0005220911322955531,0.08162783883590846,0.05877852522924725,-0.0005220911322955531,-0.025917207822203636,DSAC,sq_error,vibrant-forest-44
20,20,0.0006404818660050493,0.07348311061269844,0.048175367410171484,-0.0006404818660050493,-0.022518208250403404,DSAC,sq_error,vibrant-forest-44
21,21,0.0007148576407420148,0.06354927708299937,0.036812455268467735,-0.0007148576407420148,-0.01861957274377346,DSAC,sq_error,vibrant-forest-44
22,22,0.0007054554461438828,0.05142939997354019,0.024868988716485397,-0.0007054554461438828,-0.013523316010832787,DSAC,sq_error,vibrant-forest-44
23,23,0.0006393184468779103,0.037818070673299245,0.012533323356430322,-0.0006393184468779103,-0.008708855137228966,DSAC,sq_error,vibrant-forest-44
24,24,0.0005277435358373812,0.022972669323293227,-7.6571373978539e-17,-0.0005277435358373812,-0.003667643293738365,DSAC,sq_error,vibrant-forest-44
25,25,0.00037980650664612767,0.006955301701436593,-0.012533323356430563,-0.00037980650664612767,0.0018387679010629654,DSAC,sq_error,vibrant-forest-44
26,26,0.0002262479445886653,-0.009827448084334063,-0.024868988716485588,-0.0002262479445886653,0.007299790158867836,DSAC,sq_error,vibrant-forest-44
27,27,9.608883692645833e-05,-0.027009963905224674,-0.036812455268467915,-9.608883692645833e-05,0.012686887755990028,DSAC,sq_error,vibrant-forest-44
28,28,1.7635522430496182e-05,-0.0439759004879902,-0.04817536741017166,-1.7635522430496182e-05,0.017546603456139565,DSAC,sq_error,vibrant-forest-44
29,29,4.412209248585887e-06,-0.06087905117495383,-0.058778525229247404,-4.412209248585887e-06,0.02284991182386875,DSAC,sq_error,vibrant-forest-44
30,30,7.820515197248752e-05,-0.07729807827562919,-0.06845471059286899,-7.820515197248752e-05,0.02776896394789219,DSAC,sq_error,vibrant-forest-44
31,31,0.00025071003837385814,-0.09288515004313104,-0.07705132427757905,-0.00025071003837385814,0.03229605406522751,DSAC,sq_error,vibrant-forest-44
32,32,0.0004990950270063238,-0.10677322734915583,-0.08443279255020163,-0.0004990950270063238,0.035568349063396454,DSAC,sq_error,vibrant-forest-44
33,33,0.0007244373945701237,-0.11739807993413193,-0.09048270524660205,-0.0007244373945701237,0.03634002059698105,DSAC,sq_error,vibrant-forest-44
34,34,0.0008849445446347468,-0.12485366912034573,-0.09510565162951541,-0.0008849445446347468,0.03662579506635666,DSAC,sq_error,vibrant-forest-44
35,35,0.0010069089712768954,-0.12996055406643459,-0.09822872507286891,-0.0010069089712768954,0.03742948919534683,DSAC,sq_error,vibrant-forest-44
36,36,0.0011147166130327786,-0.1331900449022268,-0.09980267284282718,-0.0011147166130327786,0.03835876286029816,DSAC,sq_error,vibrant-forest-44
37,37,0.001233433378856794,-0.13492294304191293,-0.09980267284282714,-0.001233433378856794,0.03934148699045181,DSAC,sq_error,vibrant-forest-44
38,38,0.0013755739934689008,-0.13531745642713466,-0.09822872507286884,-0.0013755739934689008,0.0401056632399559,DSAC,sq_error,vibrant-forest-44
39,39,0.0015525418843697308,-0.13450795973918994,-0.09510565162951531,-0.0015525418843697308,0.040629006922245026,DSAC,sq_error,vibrant-forest-44
40,40,0.0017733353729123477,-0.13259369398959328,-0.09048270524660189,-0.0017733353729123477,0.04087236523628235,DSAC,sq_error,vibrant-forest-44
41,41,0.0020449841765810615,-0.12965429381432428,-0.08443279255020146,-0.0020449841765810615,0.040815405547618866,DSAC,sq_error,vibrant-forest-44
42,42,0.0023849100363657495,-0.1258868649868385,-0.07705132427757891,-0.0023849100363657495,0.040636368095874786,DSAC,sq_error,vibrant-forest-44
43,43,0.0027936342026597272,-0.12130955145593195,-0.06845471059286883,-0.0027936342026597272,0.04011038690805435,DSAC,sq_error,vibrant-forest-44
44,44,0.0032691687305827096,-0.11595517020412069,-0.05877852522924734,-0.0032691687305827096,0.039259061217308044,DSAC,sq_error,vibrant-forest-44
45,45,0.003806559174825532,-0.10987268643478995,-0.048175367410171616,-0.003806559174825532,0.038110144436359406,DSAC,sq_error,vibrant-forest-44
46,46,0.004398656079247558,-0.10313482011809878,-0.036812455268467874,-0.004398656079247558,0.0367070809006691,DSAC,sq_error,vibrant-forest-44
47,47,0.0048287382970554705,-0.09435811230468086,-0.024868988716485622,-0.0048287382970554705,0.032941654324531555,DSAC,sq_error,vibrant-forest-44
48,48,0.005022442914222481,-0.08340251916266568,-0.012533323356430643,-0.005022442914222481,0.02831309475004673,DSAC,sq_error,vibrant-forest-44
49,49,0.005025512914840392,-0.0708908521238137,-2.0212861992297212e-16,-0.005025512914840392,0.023873457685112953,DSAC,sq_error,vibrant-forest-44
50,50,0.004886875890868694,-0.05737287015221894,0.012533323356430155,-0.004886875890868694,0.019628355279564857,DSAC,sq_error,vibrant-forest-44
51,51,0.004626976153073491,-0.04315289124190391,0.024868988716485144,-0.004626976153073491,0.015330607071518898,DSAC,sq_error,vibrant-forest-44
52,52,0.004280730665957934,-0.028614837705932303,0.03681245526846741,-0.004280730665957934,0.011163832619786263,DSAC,sq_error,vibrant-forest-44
53,53,0.003889488996581779,-0.014190400416271787,0.0481753674101711,-0.003889488996581779,0.007289836183190346,DSAC,sq_error,vibrant-forest-44
54,54,0.003330978061157704,0.0010638991700086045,0.05877852522924686,-0.003330978061157704,0.0018138531595468521,DSAC,sq_error,vibrant-forest-44
55,55,0.0026451306162633475,0.017023877270207443,0.06845471059286855,-0.0026451306162633475,-0.0039009209722280502,DSAC,sq_error,vibrant-forest-44
56,56,0.0020466953892092953,0.03181090662688383,0.0770513242775786,-0.0020466953892092953,-0.00726827047765255,DSAC,sq_error,vibrant-forest-44
57,57,0.001523519346614921,0.04540050659850576,0.0844327925502012,-0.001523519346614921,-0.010562976822257042,DSAC,sq_error,vibrant-forest-44
58,58,0.0010724887181505992,0.057733831706423246,0.09048270524660168,-0.0010724887181505992,-0.013688018545508385,DSAC,sq_error,vibrant-forest-44
59,59,0.0007021999966319652,0.06860659510608462,0.09510565162951513,-0.0007021999966319652,-0.016379063948988914,DSAC,sq_error,vibrant-forest-44
60,60,0.00042644466940754084,0.07757818829031654,0.09822872507286873,-0.00042644466940754084,-0.018207764253020287,DSAC,sq_error,vibrant-forest-44
61,61,0.00023104769711587776,0.08460241965033465,0.09980267284282712,-0.00023104769711587776,-0.019610291346907616,DSAC,sq_error,vibrant-forest-44
62,62,0.00010682143606899393,0.08946722722742223,0.0998026728428272,-0.00010682143606899393,-0.0202889796346426,DSAC,sq_error,vibrant-forest-44
63,63,3.142300525906269e-05,0.09262310242600252,0.09822872507286903,-3.142300525906269e-05,-0.021118899807333946,DSAC,sq_error,vibrant-forest-44
64,64,3.6544462374138624e-07,0.09450113146960253,0.09510565162951565,-3.6544462374138624e-07,-0.022129913792014122,DSAC,sq_error,vibrant-forest-44
65,65,2.4135581129240654e-05,0.09539550293521533,0.09048270524660239,-2.4135581129240654e-05,-0.02318880520761013,DSAC,sq_error,vibrant-forest-44
66,66,0.00010624246450289844,0.09474019108246504,0.08443279255020199,-0.00010624246450289844,-0.02308773063123226,DSAC,sq_error,vibrant-forest-44
67,67,0.00022732006845389,0.09212846155406178,0.07705132427757955,-0.00022732006845389,-0.021917691454291344,DSAC,sq_error,vibrant-forest-44
68,68,0.00037230404219567063,0.08774989243175547,0.06845471059286962,-0.00037230404219567063,-0.02043226920068264,DSAC,sq_error,vibrant-forest-44
69,69,0.00051556311008525,0.08148454007301262,0.0587785252292482,-0.00051556311008525,-0.01819278858602047,DSAC,sq_error,vibrant-forest-44
70,70,0.0006233532806966943,0.07314241130200513,0.04817536741017256,-0.0006233532806966943,-0.015045618638396263,DSAC,sq_error,vibrant-forest-44
71,71,0.0006830106947855858,0.06294692857071069,0.036812455268468956,-0.0006830106947855858,-0.011525502428412437,DSAC,sq_error,vibrant-forest-44
72,72,0.0006730171425725909,0.050811562655334666,0.024868988716486753,-0.0006730171425725909,-0.007204091176390648,DSAC,sq_error,vibrant-forest-44
73,73,0.000603707517937397,0.03710378362760696,0.0125333233564318,-0.000603707517937397,-0.002703329548239708,DSAC,sq_error,vibrant-forest-44
74,74,0.00048541592987556506,0.022032156723199598,1.457824875494621e-15,-0.00048541592987556506,0.002145761623978615,DSAC,sq_error,vibrant-forest-44
75,75,0.0003401625107824924,0.0059101717240186286,-0.012533323356428908,-0.0003401625107824924,0.007154310122132301,DSAC,sq_error,vibrant-forest-44
76,76,0.00019509694356304857,-0.010901277967651515,-0.02486898871648393,-0.00019509694356304857,0.012188250198960304,DSAC,sq_error,vibrant-forest-44
77,77,7.464346114912878e-05,-0.02817281053334397,-0.0368124552684664,-7.464346114912878e-05,0.017356613650918007,DSAC,sq_error,vibrant-forest-44
78,78,7.641661600503493e-06,-0.04541101186131189,-0.04817536741017016,-7.641661600503493e-06,0.022213967517018318,DSAC,sq_error,vibrant-forest-44
79,79,1.296639447341873e-05,-0.06237941324103123,-0.05877852522924598,-1.296639447341873e-05,0.027010390534996986,DSAC,sq_error,vibrant-forest-44
80,80,0.00010592352160868145,-0.07874662594467077,-0.06845471059286762,-0.00010592352160868145,0.031531788408756256,DSAC,sq_error,vibrant-forest-44
81,81,0.0002847413933318842,-0.09392560628695182,-0.07705132427757778,-0.0002847413933318842,0.03530470281839371,DSAC,sq_error,vibrant-forest-44
82,82,0.0005247571606750146,-0.10734037122353522,-0.08443279255020061,-0.0005247571606750146,0.03818138688802719,DSAC,sq_error,vibrant-forest-44
83,83,0.0007021290740878364,-0.11698042352738601,-0.09048270524660122,-0.0007021290740878364,0.037898339331150055,DSAC,sq_error,vibrant-forest-44
84,84,0.0008273774382899415,-0.12386982097768026,-0.0951056516295148,-0.0008273774382899415,0.03837418556213379,DSAC,sq_error,vibrant-forest-44
85,85,0.0009264753722983571,-0.12866678303158785,-0.09822872507286852,-0.0009264753722983571,0.03921999782323837,DSAC,sq_error,vibrant-forest-44
86,86,0.0010223728590326065,-0.1317772386574336,-0.09980267284282704,-0.0010223728590326065,0.04015717655420303,DSAC,sq_error,vibrant-forest-44
87,87,0.001132320962096755,-0.13345264999135972,-0.09980267284282729,-0.001132320962096755,0.041010625660419464,DSAC,sq_error,vibrant-forest-44
88,88,0.0012692079774603933,-0.1338546703580177,-0.09822872507286923,-0.0012692079774603933,0.041676007211208344,DSAC,sq_error,vibrant-forest-44
89,89,0.0014431163895130945,-0.13309402339658563,-0.09510565162951598,-0.0014431163895130945,0.042092762887477875,DSAC,sq_error,vibrant-forest-44
90,90,0.0016622662419727569,-0.13125360469673464,-0.09048270524660285,-0.0016622662419727569,0.04222751408815384,DSAC,sq_error,vibrant-forest-44
91,91,0.0019374221116861367,-0.12844894994366599,-0.08443279255020265,-0.0019374221116861367,0.04213237017393112,DSAC,sq_error,vibrant-forest-44
92,92,0.002281533097741482,-0.12481672072460548,-0.07705132427758034,-0.002281533097741482,0.04185285419225693,DSAC,sq_error,vibrant-forest-44
93,93,0.002693834565585867,-0.12035687399273137,-0.06845471059287041,-0.002693834565585867,0.04121238738298416,DSAC,sq_error,vibrant-forest-44
94,94,0.0031728923314897246,-0.11510695793858092,-0.05877852522924908,-0.0031728923314897246,0.04026096314191818,DSAC,sq_error,vibrant-forest-44
95,95,0.003714098766665124,-0.10911877367094239,-0.0481753674101735,-0.003714098766665124,0.03902343660593033,DSAC,sq_error,vibrant-forest-44
96,96,0.004313730107025936,-0.10249144815832732,-0.036812455268469955,-0.004313730107025936,0.037577249109745026,DSAC,sq_error,vibrant-forest-44
97,97,0.004785946977725791,-0.09404952772657206,-0.024868988716487798,-0.004785946977725791,0.03408413380384445,DSAC,sq_error,vibrant-forest-44
98,98,0.00500808593528776,-0.08330115457435108,-0.012533323356432868,-0.00500808593528776,0.02927393652498722,DSAC,sq_error,vibrant-forest-44
99,99,0.00502896344443962,-0.07091518486502013,-2.5358854471262447e-15,-0.00502896344443962,0.024703050032258034,DSAC,sq_error,vibrant-forest-44
0,0,0.00027530209982108326,0.029125553460340004,0.012533323356430426,-0.00027530209982108326,-0.042475223541259766,SAC,sq_error,apricot-universe-43
1,1,2.2834244874578685e-05,0.02964750782543322,0.02486898871648548,-2.2834244874578685e-05,-0.007383912801742554,SAC,sq_error,apricot-universe-43
2,2,9.44098186842483e-05,0.02709598375437132,0.0368124552684678,-9.44098186842483e-05,-0.00363197922706604,SAC,sq_error,apricot-universe-43
3,3,0.0004732267450919192,0.026421591988605758,0.04817536741017153,-0.0004732267450919192,-0.006367385387420654,SAC,sq_error,apricot-universe-43
4,4,0.0010419818381085225,0.026498781765140873,0.058778525229247314,-0.0010419818381085225,-0.007792562246322632,SAC,sq_error,apricot-universe-43
5,5,0.001701998859397135,0.02719942172711088,0.06845471059286887,-0.001701998859397135,-0.009152531623840332,SAC,sq_error,apricot-universe-43
6,6,0.002391404744109739,0.028149333069554094,0.07705132427757894,-0.002391404744109739,-0.01007869839668274,SAC,sq_error,apricot-universe-43
7,7,0.0030407274917100876,0.0292900007120103,0.08443279255020152,-0.0030407274917100876,-0.010961592197418213,SAC,sq_error,apricot-universe-43
